#    ncycle     time           dt             m1             m2             x              y              z              vx             vy             vz             
                   0        0.000000e+00        4.669545e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.603025e-09        0.000000e+00        5.308658e-13       -5.574473e-10        0.000000e+00
                 152        1.002215e+03        4.825233e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -5.664684e-07        0.000000e+00        2.284436e-10       -5.726276e-10        0.000000e+00
                 470        2.001999e+03        3.165794e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.158263e-06        0.000000e+00        4.553907e-10       -6.180772e-10        0.000000e+00
                 743        3.001078e+03        4.254990e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.811981e-06        0.000000e+00        6.828027e-10       -6.939072e-10        0.000000e+00
                 951        4.003454e+03        5.423575e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.559518e-06        0.000000e+00        9.109823e-10       -8.004534e-10        0.000000e+00
                1123        5.001482e+03        6.129867e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -3.423889e-06        0.000000e+00        1.004300e-09       -9.315912e-10        0.000000e+00
                1271        6.003659e+03        7.362724e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -4.426519e-06        0.000000e+00        1.004300e-09       -1.065943e-09        0.000000e+00
                1400        7.004635e+03        8.293449e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -5.562220e-06        0.000000e+00        1.004300e-09       -1.200094e-09        0.000000e+00
                1514        8.000599e+03        9.192301e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.825660e-06        0.000000e+00        1.004300e-09       -1.333569e-09        0.000000e+00
                1618        9.008228e+03        1.018904e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -8.239497e-06        0.000000e+00        1.004300e-09       -1.468620e-09        0.000000e+00
                1714        1.000388e+04        1.039864e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -9.769128e-06        0.000000e+00        1.004300e-09       -1.601961e-09        0.000000e+00
                1810        1.100212e+04        1.039789e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.143567e-05        0.000000e+00        1.004300e-09       -1.735620e-09        0.000000e+00
                1906        1.200026e+04        1.039643e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.323546e-05        0.000000e+00        1.004300e-09       -1.869267e-09        0.000000e+00
                2003        1.300867e+04        1.039541e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.518921e-05        0.000000e+00        1.004300e-09       -2.004287e-09        0.000000e+00
                2099        1.400658e+04        1.039431e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.725669e-05        0.000000e+00        1.004300e-09       -2.137904e-09        0.000000e+00
                2195        1.500427e+04        1.039075e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.945697e-05        0.000000e+00        1.004300e-09       -2.271489e-09        0.000000e+00
                2291        1.600163e+04        1.038748e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.178974e-05        0.000000e+00        1.004300e-09       -2.405030e-09        0.000000e+00
                2388        1.700909e+04        1.038483e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.428135e-05        0.000000e+00        1.004300e-09       -2.539924e-09        0.000000e+00
                2484        1.800585e+04        1.035162e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.687704e-05        0.000000e+00        8.107279e-10       -2.662529e-09        0.000000e+00
                2583        1.900495e+04        9.797611e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.958510e-05        0.000000e+00        5.836849e-10       -2.755500e-09        0.000000e+00
                2695        2.000566e+04        8.517780e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -3.237323e-05        0.000000e+00        3.564388e-10       -2.818270e-09        0.000000e+00
                2815        2.100171e+04        8.100541e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -3.519793e-05        0.000000e+00        1.300598e-10       -2.850683e-09        0.000000e+00
                2942        2.200725e+04        7.748644e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -3.806713e-05        0.000000e+00       -9.849501e-11       -2.852919e-09        0.000000e+00
                3073        2.300715e+04        7.569967e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -4.090758e-05        0.000000e+00       -3.258043e-10       -2.824759e-09        0.000000e+00
                3202        2.400508e+04        8.083055e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -4.370109e-05        0.000000e+00       -5.528239e-10       -2.766397e-09        0.000000e+00
                3322        2.500701e+04        8.520274e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -4.643162e-05        0.000000e+00       -7.807366e-10       -2.677416e-09        0.000000e+00
                3439        2.600749e+04        8.635193e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -4.905300e-05        0.000000e+00       -1.008244e-09       -2.558220e-09        0.000000e+00
                3553        2.700191e+04        8.785428e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -5.153015e-05        0.000000e+00       -1.010209e-09       -2.424270e-09        0.000000e+00
                3667        2.800412e+04        8.785773e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -5.389155e-05        0.000000e+00       -1.010209e-09       -2.289289e-09        0.000000e+00
                3780        2.900245e+04        8.805930e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -5.610934e-05        0.000000e+00       -1.010209e-09       -2.154829e-09        0.000000e+00
                3894        3.000561e+04        8.721661e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -5.820245e-05        0.000000e+00       -1.010209e-09       -2.019731e-09        0.000000e+00
                4008        3.100286e+04        8.773105e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.014916e-05        0.000000e+00       -1.010209e-09       -1.885412e-09        0.000000e+00
                4122        3.200122e+04        8.708250e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.196366e-05        0.000000e+00       -1.010209e-09       -1.750957e-09        0.000000e+00
                4236        3.300373e+04        8.866305e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.365100e-05        0.000000e+00       -1.010209e-09       -1.615915e-09        0.000000e+00
                4349        3.400390e+04        8.948538e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.519935e-05        0.000000e+00       -1.010209e-09       -1.481198e-09        0.000000e+00
                4461        3.500474e+04        8.897962e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.661366e-05        0.000000e+00       -1.010209e-09       -1.346409e-09        0.000000e+00
                4571        3.600005e+04        9.498742e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.788717e-05        0.000000e+00       -1.010209e-09       -1.212276e-09        0.000000e+00
                4678        3.700707e+04        9.325591e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.903884e-05        0.000000e+00       -1.010209e-09       -1.076671e-09        0.000000e+00
                4785        3.800422e+04        9.307808e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.004484e-05        0.000000e+00       -1.010209e-09       -9.423741e-10        0.000000e+00
                4892        3.900700e+04        9.474868e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.092180e-05        0.000000e+00       -9.351209e-10       -8.088999e-10        0.000000e+00
                4996        4.000745e+04        9.675060e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.167327e-05        0.000000e+00       -7.076005e-10       -6.991778e-10        0.000000e+00
                5099        4.100420e+04        9.767336e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.232792e-05        0.000000e+00       -4.809432e-10       -6.200516e-10        0.000000e+00
                5200        4.200290e+04        1.001457e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -7.292004e-05        0.000000e+00       -2.538105e-10       -5.709744e-10        0.000000e+00
                5299        4.300775e+04        1.034431e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -7.348184e-05        0.000000e+00       -2.525917e-11       -5.521202e-10        0.000000e+00
                5395        4.400828e+04        1.043280e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -7.403766e-05        0.000000e+00        2.022568e-10       -5.637684e-10        0.000000e+00
                5491        4.500600e+04        1.035343e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -7.461867e-05        0.000000e+00        4.290926e-10       -6.055981e-10        0.000000e+00
                5588        4.600667e+04        1.026761e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -7.525862e-05        0.000000e+00        6.565996e-10       -6.778574e-10        0.000000e+00
                5686        4.700807e+04        1.016802e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -7.598675e-05        0.000000e+00        8.842683e-10       -7.805514e-10        0.000000e+00
                5786        4.800934e+04        9.897981e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.683242e-05        0.000000e+00        1.014763e-09       -9.108977e-10        0.000000e+00
                5887        4.900566e+04        9.832116e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.780770e-05        0.000000e+00        1.014763e-09       -1.045680e-09        0.000000e+00
                5989        5.000347e+04        9.723231e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.891898e-05        0.000000e+00        1.014763e-09       -1.180661e-09        0.000000e+00
                6093        5.100640e+04        9.593370e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -8.017163e-05        0.000000e+00        1.014763e-09       -1.316330e-09        0.000000e+00
                6196        5.200017e+04        9.715318e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -8.154739e-05        0.000000e+00        1.014763e-09       -1.450794e-09        0.000000e+00
                6300        5.300497e+04        9.626413e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -8.307395e-05        0.000000e+00        1.014763e-09       -1.586721e-09        0.000000e+00
                6404        5.400902e+04        9.720243e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -8.473610e-05        0.000000e+00        1.014763e-09       -1.722571e-09        0.000000e+00
                6506        5.500366e+04        9.759322e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -8.651710e-05        0.000000e+00        1.014763e-09       -1.857142e-09        0.000000e+00
                6605        5.600156e+04        1.025823e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -8.843939e-05        0.000000e+00        1.014763e-09       -1.992217e-09        0.000000e+00
                6703        5.700540e+04        1.024303e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -9.050808e-05        0.000000e+00        1.014763e-09       -2.128025e-09        0.000000e+00
                6799        5.800120e+04        1.043503e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -9.269538e-05        0.000000e+00        1.014763e-09       -2.262773e-09        0.000000e+00
                6896        5.900461e+04        1.026340e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -9.503425e-05        0.000000e+00        1.014763e-09       -2.398500e-09        0.000000e+00
                6994        6.000768e+04        1.022242e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -9.750877e-05        0.000000e+00        1.014763e-09       -2.534201e-09        0.000000e+00
                7092        6.100989e+04        1.023400e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.001145e-04        0.000000e+00        8.287212e-10       -2.659771e-09        0.000000e+00
                7189        6.200241e+04        1.019806e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.028043e-04        0.000000e+00        6.030571e-10       -2.754651e-09        0.000000e+00
                7287        6.300015e+04        1.017567e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.055881e-04        0.000000e+00        3.762022e-10       -2.819934e-09        0.000000e+00
                7386        6.400004e+04        9.954410e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.084273e-04        0.000000e+00        1.489040e-10       -2.855080e-09        0.000000e+00
                7487        6.500706e+04        9.948686e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.113074e-04        0.000000e+00       -8.006450e-11       -2.859853e-09        0.000000e+00
                7588        6.600804e+04        9.812033e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.141592e-04        0.000000e+00       -3.076300e-10       -2.834137e-09        0.000000e+00
                7692        6.700604e+04        9.285355e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.169606e-04        0.000000e+00       -5.344296e-10       -2.778292e-09        0.000000e+00
                7798        6.800895e+04        9.605431e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.197066e-04        0.000000e+00       -7.625385e-10       -2.691699e-09        0.000000e+00
                7900        6.900654e+04        9.835929e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.223363e-04        0.000000e+00       -9.894172e-10       -2.575314e-09        0.000000e+00
                8002        7.000138e+04        9.827794e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.248306e-04        0.000000e+00       -1.020599e-09       -2.440254e-09        0.000000e+00
                8103        7.100176e+04        9.869944e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.272031e-04        0.000000e+00       -1.020599e-09       -2.304129e-09        0.000000e+00
                8206        7.200671e+04        9.738063e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.294490e-04        0.000000e+00       -1.020599e-09       -2.167405e-09        0.000000e+00
                8305        7.300409e+04        1.027750e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.315434e-04        0.000000e+00       -1.020599e-09       -2.031619e-09        0.000000e+00
                8402        7.400365e+04        1.033004e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.335056e-04        0.000000e+00       -1.020599e-09       -1.895604e-09        0.000000e+00
                8500        7.500848e+04        1.020394e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.353407e-04        0.000000e+00       -1.020599e-09       -1.758896e-09        0.000000e+00
                8598        7.600632e+04        1.018441e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.370274e-04        0.000000e+00       -1.020599e-09       -1.623123e-09        0.000000e+00
                8696        7.700706e+04        1.018968e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.385829e-04        0.000000e+00       -1.020599e-09       -1.486954e-09        0.000000e+00
                8794        7.800966e+04        1.032985e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.400048e-04        0.000000e+00       -1.020599e-09       -1.350513e-09        0.000000e+00
                8891        7.900426e+04        1.019976e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.412799e-04        0.000000e+00       -1.020599e-09       -1.215197e-09        0.000000e+00
                8989        8.000147e+04        1.017386e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.424233e-04        0.000000e+00       -1.020599e-09       -1.079511e-09        0.000000e+00
                9087        8.100672e+04        1.048219e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.434393e-04        0.000000e+00       -1.020599e-09       -9.426873e-10        0.000000e+00
                9182        8.200579e+04        1.050587e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.443127e-04        0.000000e+00       -9.441125e-10       -8.084030e-10        0.000000e+00
                9277        8.300277e+04        1.049615e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.450605e-04        0.000000e+00       -7.174269e-10       -6.978197e-10        0.000000e+00
                9372        8.400155e+04        1.053051e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.457143e-04        0.000000e+00       -4.903233e-10       -6.172463e-10        0.000000e+00
                9467        8.500323e+04        1.055421e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.463045e-04        0.000000e+00       -2.625629e-10       -5.668127e-10        0.000000e+00
                9562        8.600643e+04        1.056611e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.468604e-04        0.000000e+00       -3.445914e-11       -5.467887e-10        0.000000e+00
                9657        8.701056e+04        1.057704e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.474123e-04        0.000000e+00        1.938557e-10       -5.572974e-10        0.000000e+00
                9751        8.800531e+04        1.059744e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.479845e-04        0.000000e+00        4.200410e-10       -5.978469e-10        0.000000e+00
                9845        8.900289e+04        1.061510e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.486141e-04        0.000000e+00        6.468683e-10       -6.686368e-10        0.000000e+00
                9939        9.000194e+04        1.064300e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.493307e-04        0.000000e+00        8.740327e-10       -7.697674e-10        0.000000e+00
               10033        9.100149e+04        1.063211e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.501638e-04        0.000000e+00        1.023954e-09       -8.995241e-10        0.000000e+00
               10127        9.200160e+04        1.064090e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.511324e-04        0.000000e+00        1.023954e-09       -1.036055e-09        0.000000e+00
               10221        9.300080e+04        1.063138e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.522365e-04        0.000000e+00        1.023954e-09       -1.172461e-09        0.000000e+00
               10316        9.400992e+04        1.061904e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.534899e-04        0.000000e+00        1.023954e-09       -1.310220e-09        0.000000e+00
               10410        9.500865e+04        1.062642e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.548672e-04        0.000000e+00        1.023954e-09       -1.446563e-09        0.000000e+00
               10504        9.600644e+04        1.058732e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.563792e-04        0.000000e+00        1.023954e-09       -1.582772e-09        0.000000e+00
               10598        9.700289e+04        1.062699e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.580249e-04        0.000000e+00        1.023954e-09       -1.718808e-09        0.000000e+00
               10692        9.800484e+04        1.067764e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.598165e-04        0.000000e+00        1.023954e-09       -1.855597e-09        0.000000e+00
               10786        9.900604e+04        1.060669e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.617433e-04        0.000000e+00        1.023954e-09       -1.992267e-09        0.000000e+00
               10880        1.000001e+05        1.057164e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.637919e-04        0.000000e+00        1.023954e-09       -2.127972e-09        0.000000e+00
               10976        1.010001e+05        1.019328e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.659879e-04        0.000000e+00        1.023954e-09       -2.264431e-09        0.000000e+00
               11076        1.020095e+05        1.007526e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.683435e-04        0.000000e+00        1.023954e-09       -2.402211e-09        0.000000e+00
               11175        1.030080e+05        1.007615e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.708110e-04        0.000000e+00        1.023954e-09       -2.538530e-09        0.000000e+00
               11274        1.040006e+05        9.972070e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.733953e-04        0.000000e+00        8.326423e-10       -2.663410e-09        0.000000e+00
               11375        1.050041e+05        9.909618e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.761193e-04        0.000000e+00        6.044780e-10       -2.759694e-09        0.000000e+00
               11476        1.060039e+05        1.000859e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.789142e-04        0.000000e+00        3.771370e-10       -2.825270e-09        0.000000e+00
               11573        1.070067e+05        1.042683e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.817689e-04        0.000000e+00        1.490373e-10       -2.860615e-09        0.000000e+00
               11667        1.080035e+05        1.069474e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.846263e-04        0.000000e+00       -7.767916e-11       -2.865518e-09        0.000000e+00
               11761        1.090097e+05        1.066792e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.874990e-04        0.000000e+00       -3.064518e-10       -2.839918e-09        0.000000e+00
               11855        1.100025e+05        1.048379e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.902927e-04        0.000000e+00       -5.321508e-10       -2.784586e-09        0.000000e+00
               11951        1.110091e+05        1.042869e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.930541e-04        0.000000e+00       -7.610178e-10       -2.697976e-09        0.000000e+00
               12049        1.120073e+05        9.817229e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.956896e-04        0.000000e+00       -9.878432e-10       -2.581830e-09        0.000000e+00
               12152        1.130001e+05        9.596442e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.981843e-04        0.000000e+00       -1.029951e-09       -2.446087e-09        0.000000e+00
               12256        1.140054e+05        9.713690e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.005736e-04        0.000000e+00       -1.029951e-09       -2.308028e-09        0.000000e+00
               12360        1.150087e+05        9.559327e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.028192e-04        0.000000e+00       -1.029951e-09       -2.170274e-09        0.000000e+00
               12464        1.160038e+05        9.591497e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.049103e-04        0.000000e+00       -1.029951e-09       -2.033627e-09        0.000000e+00
               12568        1.170043e+05        9.801691e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.068760e-04        0.000000e+00       -1.029951e-09       -1.896214e-09        0.000000e+00
               12669        1.180039e+05        9.932041e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.087023e-04        0.000000e+00       -1.029951e-09       -1.758944e-09        0.000000e+00
               12769        1.190004e+05        1.001364e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.103863e-04        0.000000e+00       -1.029951e-09       -1.622096e-09        0.000000e+00
               12869        1.200037e+05        9.998819e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.119440e-04        0.000000e+00       -1.029951e-09       -1.484330e-09        0.000000e+00
               12969        1.210065e+05        1.008900e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.133629e-04        0.000000e+00       -1.029951e-09       -1.346612e-09        0.000000e+00
               13067        1.220009e+05        1.023114e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.146335e-04        0.000000e+00       -1.029951e-09       -1.210055e-09        0.000000e+00
               13166        1.230085e+05        1.011956e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.157823e-04        0.000000e+00       -1.029951e-09       -1.071701e-09        0.000000e+00
               13264        1.240012e+05        1.018239e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.167778e-04        0.000000e+00       -1.029951e-09       -9.353837e-10        0.000000e+00
               13362        1.250022e+05        9.942839e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.176448e-04        0.000000e+00       -9.400076e-10       -8.002752e-10        0.000000e+00
               13465        1.260052e+05        9.714048e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.183887e-04        0.000000e+00       -7.120102e-10       -6.896999e-10        0.000000e+00
               13567        1.270050e+05        9.841796e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.190355e-04        0.000000e+00       -4.846491e-10       -6.097852e-10        0.000000e+00
               13671        1.280039e+05        9.421714e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.196169e-04        0.000000e+00       -2.576299e-10       -5.602360e-10        0.000000e+00
               13779        1.290050e+05        9.179583e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.201653e-04        0.000000e+00       -3.004003e-11       -5.409007e-10        0.000000e+00
               13888        1.300058e+05        9.190886e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.207097e-04        0.000000e+00        1.975184e-10       -5.519348e-10        0.000000e+00
               13996        1.310063e+05        9.352630e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.212804e-04        0.000000e+00        4.250366e-10       -5.933208e-10        0.000000e+00
               14099        1.320094e+05        9.867572e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.219098e-04        0.000000e+00        6.532349e-10       -6.653119e-10        0.000000e+00
               14199        1.330033e+05        9.985594e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.226195e-04        0.000000e+00        8.792440e-10       -7.667057e-10        0.000000e+00
               14300        1.340098e+05        9.895638e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.234561e-04        0.000000e+00        1.033541e-09       -8.983012e-10        0.000000e+00
               14402        1.350059e+05        1.006475e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.244200e-04        0.000000e+00        1.033541e-09       -1.035572e-09        0.000000e+00
               14501        1.360042e+05        1.006447e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.255232e-04        0.000000e+00        1.033541e-09       -1.173132e-09        0.000000e+00
               14599        1.370004e+05        1.042417e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.267614e-04        0.000000e+00        1.033541e-09       -1.310458e-09        0.000000e+00
               14696        1.380061e+05        1.002328e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.281492e-04        0.000000e+00        1.033541e-09       -1.448982e-09        0.000000e+00
               14797        1.390008e+05        9.811453e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.296590e-04        0.000000e+00        1.033541e-09       -1.586015e-09        0.000000e+00
               14898        1.400026e+05        9.919444e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.313178e-04        0.000000e+00        1.033541e-09       -1.724068e-09        0.000000e+00
               14999        1.410008e+05        9.911109e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.331082e-04        0.000000e+00        1.033541e-09       -1.861622e-09        0.000000e+00
               15100        1.420066e+05        1.000892e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.350512e-04        0.000000e+00        1.033541e-09       -2.000224e-09        0.000000e+00
               15200        1.430083e+05        1.003154e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.371246e-04        0.000000e+00        1.033541e-09       -2.138252e-09        0.000000e+00
               15299        1.440004e+05        9.988402e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.393144e-04        0.000000e+00        1.033541e-09       -2.274954e-09        0.000000e+00
               15398        1.450046e+05        1.038577e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.416700e-04        0.000000e+00        1.033541e-09       -2.413381e-09        0.000000e+00
               15494        1.460011e+05        1.027940e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.441438e-04        0.000000e+00        1.033541e-09       -2.550675e-09        0.000000e+00
               15593        1.470098e+05        1.012533e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.467829e-04        0.000000e+00        8.182268e-10       -2.676207e-09        0.000000e+00
               15690        1.480004e+05        1.023208e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.494833e-04        0.000000e+00        5.929703e-10       -2.769556e-09        0.000000e+00
               15788        1.490046e+05        1.034118e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.523001e-04        0.000000e+00        3.646113e-10       -2.833822e-09        0.000000e+00
               15884        1.500058e+05        1.051000e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.551574e-04        0.000000e+00        1.369210e-10       -2.867459e-09        0.000000e+00
               15979        1.510076e+05        1.061893e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.580344e-04        0.000000e+00       -9.087635e-11       -2.870695e-09        0.000000e+00
               16073        1.520011e+05        1.052097e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.608752e-04        0.000000e+00       -3.167589e-10       -2.843859e-09        0.000000e+00
               16169        1.530075e+05        1.044892e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.637102e-04        0.000000e+00       -5.455582e-10       -2.786175e-09        0.000000e+00
               16265        1.540092e+05        1.041171e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.664591e-04        0.000000e+00       -7.733134e-10       -2.698269e-09        0.000000e+00
               16360        1.550048e+05        1.055977e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.690893e-04        0.000000e+00       -9.997294e-10       -2.580732e-09        0.000000e+00
               16454        1.560037e+05        1.079228e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.715983e-04        0.000000e+00       -1.038152e-09       -2.442911e-09        0.000000e+00
               16547        1.570054e+05        1.058197e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.739746e-04        0.000000e+00       -1.038152e-09       -2.304300e-09        0.000000e+00
               16642        1.580001e+05        1.043403e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.761974e-04        0.000000e+00       -1.038152e-09       -2.166636e-09        0.000000e+00
