#    ncycle     time           dt             m1             m2             x              y              z              vx             vy             vz             
                   0        0.000000e+00        4.669545e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.603025e-09        0.000000e+00        5.308658e-13       -5.574473e-10        0.000000e+00
                 160        1.003623e+03        4.718881e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -5.672153e-07        0.000000e+00        2.287396e-10       -5.726731e-10        0.000000e+00
                 500        2.001668e+03        3.061030e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.157998e-06        0.000000e+00        4.552918e-10       -6.180606e-10        0.000000e+00
                 784        3.001205e+03        4.085201e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.811961e-06        0.000000e+00        6.827930e-10       -6.939152e-10        0.000000e+00
                1001        4.003215e+03        5.178534e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.559143e-06        0.000000e+00        9.108724e-10       -8.004097e-10        0.000000e+00
                1180        5.000667e+03        5.834817e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -3.422886e-06        0.000000e+00        1.005032e-09       -9.315160e-10        0.000000e+00
                1334        6.000936e+03        7.002358e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -4.423367e-06        0.000000e+00        1.005032e-09       -1.065701e-09        0.000000e+00
                1465        7.005073e+03        8.318878e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -5.563127e-06        0.000000e+00        1.005032e-09       -1.200425e-09        0.000000e+00
                1579        8.006211e+03        9.238811e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.833884e-06        0.000000e+00        1.005032e-09       -1.334693e-09        0.000000e+00
                1682        9.003351e+03        1.017490e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -8.233398e-06        0.000000e+00        1.005032e-09       -1.468429e-09        0.000000e+00
                1779        1.000925e+04        1.039863e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -9.779341e-06        0.000000e+00        1.005032e-09       -1.603242e-09        0.000000e+00
                1875        1.100749e+04        1.039788e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.144721e-05        0.000000e+00        1.005032e-09       -1.736999e-09        0.000000e+00
                1971        1.200563e+04        1.039642e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.324842e-05        0.000000e+00        1.005032e-09       -1.870743e-09        0.000000e+00
                2067        1.300364e+04        1.039541e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.518286e-05        0.000000e+00        1.005032e-09       -2.004468e-09        0.000000e+00
                2163        1.400155e+04        1.039433e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.725056e-05        0.000000e+00        1.005032e-09       -2.138182e-09        0.000000e+00
                2260        1.500964e+04        1.039074e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.947480e-05        0.000000e+00        1.005032e-09       -2.273257e-09        0.000000e+00
                2356        1.600699e+04        1.038747e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.180937e-05        0.000000e+00        1.005032e-09       -2.406895e-09        0.000000e+00
                2452        1.700406e+04        1.038486e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.427651e-05        0.000000e+00        1.005032e-09       -2.540495e-09        0.000000e+00
                2548        1.800084e+04        1.035466e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.687276e-05        0.000000e+00        8.090937e-10       -2.662932e-09        0.000000e+00
                2647        1.900024e+04        9.851886e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.958208e-05        0.000000e+00        5.819709e-10       -2.755712e-09        0.000000e+00
                2751        2.000220e+04        9.429000e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -3.237624e-05        0.000000e+00        3.542483e-10       -2.818364e-09        0.000000e+00
                2859        2.100113e+04        9.079308e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -3.520935e-05        0.000000e+00        1.271961e-10       -2.850552e-09        0.000000e+00
                2971        2.200115e+04        8.785571e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -3.806261e-05        0.000000e+00       -1.001144e-10       -2.852492e-09        0.000000e+00
                3087        2.300501e+04        8.505435e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -4.091343e-05        0.000000e+00       -3.283022e-10       -2.823962e-09        0.000000e+00
                3204        2.400188e+04        8.598123e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -4.370187e-05        0.000000e+00       -5.549853e-10       -2.765389e-09        0.000000e+00
                3323        2.500653e+04        8.322870e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -4.643663e-05        0.000000e+00       -7.833550e-10       -2.675912e-09        0.000000e+00
                3442        2.600643e+04        8.455971e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -4.905491e-05        0.000000e+00       -1.008813e-09       -2.556439e-09        0.000000e+00
                3559        2.700255e+04        8.575097e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -5.153441e-05        0.000000e+00       -1.008813e-09       -2.422449e-09        0.000000e+00
                3676        2.800572e+04        8.553089e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -5.389624e-05        0.000000e+00       -1.008813e-09       -2.287528e-09        0.000000e+00
                3794        2.900228e+04        8.447715e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -5.610832e-05        0.000000e+00       -1.008813e-09       -2.153508e-09        0.000000e+00
                3909        3.000326e+04        9.162329e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -5.819740e-05        0.000000e+00       -1.008813e-09       -2.018783e-09        0.000000e+00
                4019        3.100444e+04        8.896166e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.015005e-05        0.000000e+00       -1.008813e-09       -1.884163e-09        0.000000e+00
                4133        3.200633e+04        8.690674e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.196932e-05        0.000000e+00       -1.008813e-09       -1.749440e-09        0.000000e+00
                4247        3.300141e+04        8.829802e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.364320e-05        0.000000e+00       -1.008813e-09       -1.615585e-09        0.000000e+00
                4358        3.400708e+04        9.336265e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.520007e-05        0.000000e+00       -1.008813e-09       -1.480257e-09        0.000000e+00
                4463        3.500262e+04        9.440861e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.660659e-05        0.000000e+00       -1.008813e-09       -1.346346e-09        0.000000e+00
                4569        3.600887e+04        9.629000e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.789284e-05        0.000000e+00       -1.008813e-09       -1.210983e-09        0.000000e+00
                4673        3.700786e+04        9.589186e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -6.903480e-05        0.000000e+00       -1.008813e-09       -1.076627e-09        0.000000e+00
                4779        3.800538e+04        9.234079e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.004087e-05        0.000000e+00       -1.008813e-09       -9.425119e-10        0.000000e+00
                4888        3.900175e+04        9.056572e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.091262e-05        0.000000e+00       -9.344837e-10       -8.101020e-10        0.000000e+00
                4997        4.000147e+04        9.290683e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.166488e-05        0.000000e+00       -7.071205e-10       -7.005369e-10        0.000000e+00
                5104        4.100163e+04        9.440459e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.232308e-05        0.000000e+00       -4.796765e-10       -6.212576e-10        0.000000e+00
                5210        4.200480e+04        9.474980e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.291895e-05        0.000000e+00       -2.515734e-10       -5.722115e-10        0.000000e+00
                5315        4.300155e+04        9.512679e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.347751e-05        0.000000e+00       -2.492973e-11       -5.536952e-10        0.000000e+00
                5420        4.400278e+04        9.526968e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.403528e-05        0.000000e+00        2.027277e-10       -5.654175e-10        0.000000e+00
                5525        4.500176e+04        9.503518e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.461875e-05        0.000000e+00        4.298624e-10       -6.073982e-10        0.000000e+00
                5631        4.600948e+04        9.517258e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.526539e-05        0.000000e+00        6.589947e-10       -6.803988e-10        0.000000e+00
                5736        4.700820e+04        9.517423e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.599419e-05        0.000000e+00        8.860768e-10       -7.831188e-10        0.000000e+00
                5841        4.800927e+04        9.556483e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.684255e-05        0.000000e+00        1.011729e-09       -9.134457e-10        0.000000e+00
                5945        4.900833e+04        9.675454e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.782323e-05        0.000000e+00        1.011729e-09       -1.048222e-09        0.000000e+00
                6047        5.000091e+04        9.756886e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -7.893087e-05        0.000000e+00        1.011729e-09       -1.182118e-09        0.000000e+00
                6150        5.100503e+04        9.730052e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -8.018648e-05        0.000000e+00        1.011729e-09       -1.317555e-09        0.000000e+00
                6253        5.200139e+04        9.655770e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -8.156673e-05        0.000000e+00        1.011729e-09       -1.451940e-09        0.000000e+00
                6357        5.300579e+04        9.659525e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -8.309375e-05        0.000000e+00        1.011729e-09       -1.587419e-09        0.000000e+00
                6460        5.400156e+04        9.686159e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -8.474203e-05        0.000000e+00        1.011729e-09       -1.721738e-09        0.000000e+00
                6563        5.500206e+04        9.731116e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -8.653289e-05        0.000000e+00        1.011729e-09       -1.856698e-09        0.000000e+00
                6666        5.600636e+04        9.748675e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -8.846628e-05        0.000000e+00        1.011729e-09       -1.992166e-09        0.000000e+00
                6769        5.700676e+04        9.667103e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -9.052722e-05        0.000000e+00        1.011729e-09       -2.127094e-09        0.000000e+00
                6872        5.800012e+04        9.643333e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -9.270735e-05        0.000000e+00        1.011729e-09       -2.261082e-09        0.000000e+00
                6976        5.900418e+04        9.654669e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -9.504626e-05        0.000000e+00        1.011729e-09       -2.396516e-09        0.000000e+00
                7080        6.000954e+04        9.658910e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -9.752447e-05        0.000000e+00        1.011729e-09       -2.532126e-09        0.000000e+00
                7184        6.100439e+04        9.450661e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.001079e-04        0.000000e+00        8.316159e-10       -2.656892e-09        0.000000e+00
                7290        6.200237e+04        9.398896e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.028100e-04        0.000000e+00        6.047122e-10       -2.752583e-09        0.000000e+00
                7397        6.300528e+04        9.343185e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.056062e-04        0.000000e+00        3.766890e-10       -2.818334e-09        0.000000e+00
                7504        6.400788e+04        9.347544e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.084523e-04        0.000000e+00        1.487234e-10       -2.853592e-09        0.000000e+00
                7610        6.500154e+04        9.429527e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.112929e-04        0.000000e+00       -7.722665e-11       -2.858470e-09        0.000000e+00
                7716        6.600753e+04        9.474160e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.141583e-04        0.000000e+00       -3.059738e-10       -2.832915e-09        0.000000e+00
                7822        6.700195e+04        9.404610e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.169498e-04        0.000000e+00       -5.320609e-10       -2.777509e-09        0.000000e+00
                7928        6.800096e+04        9.504135e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.196841e-04        0.000000e+00       -7.592333e-10       -2.691649e-09        0.000000e+00
                8033        6.900454e+04        9.560499e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.223290e-04        0.000000e+00       -9.874346e-10       -2.574936e-09        0.000000e+00
                8138        7.000691e+04        9.535752e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.248414e-04        0.000000e+00       -1.017861e-09       -2.439206e-09        0.000000e+00
                8243        7.100700e+04        9.537523e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.272123e-04        0.000000e+00       -1.017861e-09       -2.303489e-09        0.000000e+00
                8348        7.200640e+04        9.434359e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.294458e-04        0.000000e+00       -1.017861e-09       -2.167882e-09        0.000000e+00
                8455        7.300749e+04        9.278145e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.315471e-04        0.000000e+00       -1.017861e-09       -2.032052e-09        0.000000e+00
                8564        7.400568e+04        9.119068e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.335069e-04        0.000000e+00       -1.017861e-09       -1.896616e-09        0.000000e+00
                8671        7.500171e+04        9.695964e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.353291e-04        0.000000e+00       -1.017861e-09       -1.761372e-09        0.000000e+00
                8771        7.600639e+04        1.014862e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.370303e-04        0.000000e+00       -1.017861e-09       -1.624972e-09        0.000000e+00
                8870        7.700745e+04        9.982875e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.385880e-04        0.000000e+00       -1.017861e-09       -1.489149e-09        0.000000e+00
                8970        7.800581e+04        9.927124e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.400064e-04        0.000000e+00       -1.017861e-09       -1.353676e-09        0.000000e+00
                9071        7.900071e+04        9.791975e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.412851e-04        0.000000e+00       -1.017861e-09       -1.218682e-09        0.000000e+00
                9175        8.000709e+04        9.410088e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.424418e-04        0.000000e+00       -1.017861e-09       -1.082165e-09        0.000000e+00
                9289        8.100387e+04        8.402600e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.434515e-04        0.000000e+00       -1.017861e-09       -9.470357e-10        0.000000e+00
                9401        8.200252e+04        9.596682e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.443301e-04        0.000000e+00       -9.490019e-10       -8.126999e-10        0.000000e+00
                9509        8.300551e+04        9.264551e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.450859e-04        0.000000e+00       -7.210228e-10       -7.009368e-10        0.000000e+00
                9616        8.400029e+04        9.373048e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.457402e-04        0.000000e+00       -4.948128e-10       -6.201625e-10        0.000000e+00
                9720        8.500650e+04        1.028178e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.463362e-04        0.000000e+00       -2.658208e-10       -5.689490e-10        0.000000e+00
                9818        8.600699e+04        1.011476e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.468924e-04        0.000000e+00       -3.837214e-11       -5.485097e-10        0.000000e+00
                9918        8.700582e+04        1.003052e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.474427e-04        0.000000e+00        1.887154e-10       -5.583679e-10        0.000000e+00
               10017        8.800325e+04        1.003119e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.480173e-04        0.000000e+00        4.155059e-10       -5.983903e-10        0.000000e+00
               10117        8.900726e+04        1.004363e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.486514e-04        0.000000e+00        6.437928e-10       -6.691351e-10        0.000000e+00
               10218        9.000747e+04        9.776642e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.493689e-04        0.000000e+00        8.711531e-10       -7.699669e-10        0.000000e+00
               10321        9.100437e+04        9.613337e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.501994e-04        0.000000e+00        1.021467e-09       -8.989861e-10        0.000000e+00
               10426        9.200847e+04        9.175511e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.511709e-04        0.000000e+00        1.021467e-09       -1.035669e-09        0.000000e+00
               10538        9.300505e+04        8.681552e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.522707e-04        0.000000e+00        1.021467e-09       -1.171320e-09        0.000000e+00
               10654        9.400578e+04        9.606152e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.535129e-04        0.000000e+00        1.021467e-09       -1.307729e-09        0.000000e+00
               10755        9.500496e+04        9.798737e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.548885e-04        0.000000e+00        1.021467e-09       -1.443828e-09        0.000000e+00
               10858        9.600396e+04        9.686491e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.563993e-04        0.000000e+00        1.021467e-09       -1.579860e-09        0.000000e+00
               10961        9.700762e+04        9.680693e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.580542e-04        0.000000e+00        1.021467e-09       -1.716542e-09        0.000000e+00
               11066        9.800142e+04        9.776444e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.598281e-04        0.000000e+00        1.021467e-09       -1.851895e-09        0.000000e+00
               11167        9.900376e+04        9.994917e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.617539e-04        0.000000e+00        1.021467e-09       -1.988427e-09        0.000000e+00
               11266        1.000029e+05        1.020167e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.638097e-04        0.000000e+00        1.021467e-09       -2.124524e-09        0.000000e+00
               11364        1.010001e+05        1.014134e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.659965e-04        0.000000e+00        1.021467e-09       -2.260314e-09        0.000000e+00
               11463        1.020010e+05        1.011016e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.683277e-04        0.000000e+00        1.021467e-09       -2.396619e-09        0.000000e+00
               11562        1.030033e+05        1.016002e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.707990e-04        0.000000e+00        1.021467e-09       -2.533119e-09        0.000000e+00
               11661        1.040080e+05        1.013568e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.734108e-04        0.000000e+00        8.369097e-10       -2.660086e-09        0.000000e+00
               11759        1.050002e+05        1.011827e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.761006e-04        0.000000e+00        6.113194e-10       -2.756021e-09        0.000000e+00
               11859        1.060092e+05        1.004956e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.789178e-04        0.000000e+00        3.819250e-10       -2.822975e-09        0.000000e+00
               11959        1.070028e+05        9.854734e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.817428e-04        0.000000e+00        1.560347e-10       -2.858751e-09        0.000000e+00
               12062        1.080092e+05        9.608809e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.846245e-04        0.000000e+00       -7.273006e-11       -2.864487e-09        0.000000e+00
               12167        1.090075e+05        9.500291e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.874741e-04        0.000000e+00       -2.997014e-10       -2.839848e-09        0.000000e+00
               12271        1.100041e+05        9.437641e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.902790e-04        0.000000e+00       -5.262830e-10       -2.785124e-09        0.000000e+00
               12379        1.110076e+05        9.137921e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.930322e-04        0.000000e+00       -7.543764e-10       -2.699625e-09        0.000000e+00
               12490        1.120029e+05        8.811118e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.956632e-04        0.000000e+00       -9.806248e-10       -2.584676e-09        0.000000e+00
               12605        1.130041e+05        8.531203e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.981816e-04        0.000000e+00       -1.026857e-09       -2.448308e-09        0.000000e+00
               12725        1.140047e+05        8.174161e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.005614e-04        0.000000e+00       -1.026857e-09       -2.311374e-09        0.000000e+00
               12839        1.150000e+05        9.675327e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.027969e-04        0.000000e+00       -1.026857e-09       -2.174902e-09        0.000000e+00
               12942        1.160092e+05        9.946911e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.049220e-04        0.000000e+00       -1.026857e-09       -2.036703e-09        0.000000e+00
               13043        1.170077e+05        9.800790e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.068863e-04        0.000000e+00       -1.026857e-09       -1.900031e-09        0.000000e+00
               13145        1.180074e+05        9.818136e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.087167e-04        0.000000e+00       -1.026857e-09       -1.763167e-09        0.000000e+00
               13247        1.190009e+05        9.705566e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.104001e-04        0.000000e+00       -1.026857e-09       -1.627162e-09        0.000000e+00
               13351        1.200069e+05        9.686516e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.119671e-04        0.000000e+00       -1.026857e-09       -1.489441e-09        0.000000e+00
               13453        1.210045e+05        9.700802e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.133841e-04        0.000000e+00       -1.026857e-09       -1.352873e-09        0.000000e+00
               13557        1.220027e+05        9.612071e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.146656e-04        0.000000e+00       -1.026857e-09       -1.216226e-09        0.000000e+00
               13660        1.230077e+05        9.940606e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.158184e-04        0.000000e+00       -1.026857e-09       -1.078599e-09        0.000000e+00
               13758        1.240085e+05        1.034126e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.168290e-04        0.000000e+00       -1.026857e-09       -9.415323e-10        0.000000e+00
               13856        1.250014e+05        1.022928e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.176958e-04        0.000000e+00       -9.507019e-10       -8.072563e-10        0.000000e+00
               13958        1.260093e+05        1.029463e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.184496e-04        0.000000e+00       -7.215244e-10       -6.947486e-10        0.000000e+00
               14055        1.270076e+05        1.035800e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.190998e-04        0.000000e+00       -4.945196e-10       -6.136616e-10        0.000000e+00
               14152        1.280047e+05        1.020731e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.196835e-04        0.000000e+00       -2.678356e-10       -5.628411e-10        0.000000e+00
               14252        1.290098e+05        9.904504e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.202360e-04        0.000000e+00       -3.937238e-11       -5.421111e-10        0.000000e+00
               14353        1.300072e+05        9.850869e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.207790e-04        0.000000e+00        1.873929e-10       -5.518026e-10        0.000000e+00
               14455        1.310060e+05        9.720608e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.213477e-04        0.000000e+00        4.144709e-10       -5.917231e-10        0.000000e+00
               14558        1.320010e+05        9.629897e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.219690e-04        0.000000e+00        6.406799e-10       -6.615546e-10        0.000000e+00
               14662        1.330011e+05        9.625793e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.226788e-04        0.000000e+00        8.680666e-10       -7.619891e-10        0.000000e+00
               14766        1.340040e+05        9.657599e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.235068e-04        0.000000e+00        1.032426e-09       -8.920194e-10        0.000000e+00
               14871        1.350095e+05        9.532003e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.244738e-04        0.000000e+00        1.032426e-09       -1.030395e-09        0.000000e+00
               14976        1.360067e+05        9.518856e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.255704e-04        0.000000e+00        1.032426e-09       -1.167661e-09        0.000000e+00
               15081        1.370090e+05        9.551257e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.268106e-04        0.000000e+00        1.032426e-09       -1.305626e-09        0.000000e+00
               15187        1.380040e+05        9.095098e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.281779e-04        0.000000e+00        1.032426e-09       -1.442525e-09        0.000000e+00
               15294        1.390085e+05        9.718653e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.296979e-04        0.000000e+00        1.032426e-09       -1.580872e-09        0.000000e+00
               15397        1.400027e+05        9.546477e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.313380e-04        0.000000e+00        1.032426e-09       -1.717696e-09        0.000000e+00
               15503        1.410027e+05        9.335297e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.331248e-04        0.000000e+00        1.032426e-09       -1.855313e-09        0.000000e+00
               15611        1.420046e+05        9.267250e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.350531e-04        0.000000e+00        1.032426e-09       -1.993200e-09        0.000000e+00
               15721        1.430047e+05        8.860114e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.371153e-04        0.000000e+00        1.032426e-09       -2.130815e-09        0.000000e+00
               15830        1.440059e+05        9.574380e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.393198e-04        0.000000e+00        1.032426e-09       -2.268718e-09        0.000000e+00
               15933        1.450002e+05        9.367302e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.416438e-04        0.000000e+00        1.032426e-09       -2.405549e-09        0.000000e+00
               16037        1.460029e+05        1.009856e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.441276e-04        0.000000e+00        1.032426e-09       -2.543671e-09        0.000000e+00
               16137        1.470053e+05        9.878461e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.467430e-04        0.000000e+00        8.298192e-10       -2.669715e-09        0.000000e+00
               16241        1.480088e+05        9.423095e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.494718e-04        0.000000e+00        6.017648e-10       -2.765578e-09        0.000000e+00
               16348        1.490091e+05        9.261269e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.522734e-04        0.000000e+00        3.743473e-10       -2.830801e-09        0.000000e+00
               16455        1.500011e+05        9.298920e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.551015e-04        0.000000e+00        1.487847e-10       -2.865535e-09        0.000000e+00
               16563        1.510084e+05        9.288832e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.579928e-04        0.000000e+00       -8.024004e-11       -2.870280e-09        0.000000e+00
               16670        1.520072e+05        9.391170e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.608495e-04        0.000000e+00       -3.073596e-10       -2.844612e-09        0.000000e+00
               16776        1.530084e+05        9.670590e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.636727e-04        0.000000e+00       -5.350887e-10       -2.788509e-09        0.000000e+00
               16879        1.540024e+05        9.774044e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.664040e-04        0.000000e+00       -7.611021e-10       -2.702766e-09        0.000000e+00
               16981        1.550098e+05        1.005355e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.690705e-04        0.000000e+00       -9.902379e-10       -2.585266e-09        0.000000e+00
               17077        1.560101e+05        1.044740e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -2.715882e-04        0.000000e+00       -1.036600e-09       -2.447636e-09        0.000000e+00
               17174        1.570034e+05        9.903323e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.739493e-04        0.000000e+00       -1.036600e-09       -2.310432e-09        0.000000e+00
               17279        1.580040e+05        9.330181e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -2.761900e-04        0.000000e+00       -1.036600e-09       -2.172231e-09        0.000000e+00
